restaurant_id,restaurant_name,cuisine,city,state,address,phone_number,email,delivery_available,seating_capacity,opening_hours,has_wifi,has_outdoor_seating,payment_methods,parking_available,alcohol_served,reservation_required,music_type,health_rating,has_kids_menu
9000000760,"Mcgee, Gallagher and Mitchell Bistro",Thai,Angelchester,Wyoming,7396 Hannah Light,(582) 904-3883,mcgeegallagherandmitchellbistro@gmail.com,Yes,100,1:00 PM - 10:00 PM,No,No,"Credit Card, Google Pay",No,Yes,Yes,Live,100,Yes
9000000761,Flynn Group Bar,Thai,Lake Christopher,Maine,66086 Keller Plain Suite 933,(959) 694-9281,flynngroupbar@gmail.com,Yes,100,10:00 AM - 10:00 PM,Yes,No,"Google Pay, Cash",Yes,No,No,Instrumental,99,No
9000000762,Taylor Group Kitchen,Indian,East Jamesfort,Maine,35567 Lee Mountains,(913) 715-2950,taylorgroupkitchen@gmail.com,No,20,9:00 AM - 5:00 PM,Yes,No,Credit Card Only,Yes,No,No,Pop,93,No
9000000763,Bates LLC Grill,Mexican,West Jacobborough,Connecticut,404 Keith Points Suite 469,(226) 655-4933,batesllcgrill@gmail.com,No,20,12:00 PM - 9:00 PM,No,No,Cash Only,No,Yes,No,Pop,80,No
9000000764,"Estrada, Anderson and Bean Bistro",French,Rodneyberg,Nevada,43163 Jennifer Squares,(290) 629-9936,estradaandersonandbeanbistro@gmail.com,No,60,12:00 PM - 9:00 PM,No,No,"Credit Card, Apple Pay",No,No,Yes,Jazz,84,No
9000000765,Martin-Stevens Diner,Thai,Taylorview,New York,81563 Jack Village Apt. 049,(241) 458-3677,martin-stevensdiner@gmail.com,Yes,20,1:00 PM - 10:00 PM,No,No,All Methods,Yes,No,Yes,Pop,100,Yes
9000000766,Gonzalez-Ortiz Bar,Mexican,Salazarbury,Nevada,37428 Abigail Prairie,(816) 811-5567,gonzalez-ortizbar@gmail.com,No,100,9:00 AM - 5:00 PM,No,No,"Cash, Credit Card",Yes,No,No,None,94,No
9000000767,"Weeks, Orr and Moore Diner",Mexican,Kelseyhaven,Tennessee,133 Stephen Forks,(483) 580-6778,weeksorrandmoorediner@gmail.com,No,40,10:00 AM - 10:00 PM,Yes,No,"Cash, Credit Card",Yes,Yes,Yes,Pop,86,Yes
9000000768,Collins and Sons Bistro,Italian,North Katelynport,Georgia,756 Sims Forest,(764) 259-7117,collinsandsonsbistro@gmail.com,Yes,80,12:00 PM - 9:00 PM,No,No,"Credit Card, Apple Pay",Yes,No,No,Live,97,No
9000000769,"Rojas, Krueger and Greer Cafe",Italian,Youngton,South Carolina,72381 Troy Club,(930) 630-4176,rojaskruegerandgreercafe@gmail.com,Yes,20,10:00 AM - 10:00 PM,Yes,Yes,Credit Card Only,No,Yes,No,Jazz,87,Yes
9000000770,Farley-Ferguson Kitchen,Vegan,West Jenniferberg,Alabama,1024 Karen Brooks,(735) 326-6321,farley-fergusonkitchen@gmail.com,Yes,40,10:00 AM - 10:00 PM,Yes,No,"Credit Card, Google Pay",Yes,No,No,None,80,Yes
9000000771,Richards-Beard Bar,Thai,Port Ryan,Idaho,573 Sharon Expressway Suite 823,(577) 772-6704,richards-beardbar@gmail.com,No,80,10:00 AM - 10:00 PM,No,No,"Cash, Credit Card",No,No,No,Live,100,Yes
9000000772,"Underwood, Bender and Delacruz Bistro",Indian,West Alicia,New Hampshire,1171 Gina Key Suite 477,(746) 909-2633,underwoodbenderanddelacruzbistro@gmail.com,Yes,60,10:00 AM - 10:00 PM,No,No,"Credit Card, Google Pay",Yes,Yes,Yes,Instrumental,90,Yes
9000000773,"Anderson, Brown and Mcmillan Bar",Japanese,West Stephanie,Michigan,285 Hernandez Street Apt. 572,(922) 447-4619,andersonbrownandmcmillanbar@gmail.com,Yes,80,1:00 PM - 10:00 PM,Yes,No,"Google Pay, Cash",Yes,Yes,No,Instrumental,81,No
9000000774,"Butler, Salinas and Tyler Cafe",Mexican,West Jon,Oregon,92007 Melissa Brook Apt. 461,(488) 865-5830,butlersalinasandtylercafe@gmail.com,Yes,20,1:00 PM - 10:00 PM,No,Yes,"Cash, Credit Card",No,Yes,Yes,None,87,No
9000000775,"Williams, Madden and Jones Bar",French,Ellenland,Kentucky,863 Fields Flat Apt. 380,(200) 857-2175,williamsmaddenandjonesbar@gmail.com,No,20,12:00 PM - 9:00 PM,Yes,Yes,"Google Pay, Cash",No,Yes,Yes,None,90,No
9000000776,Stone Ltd Cafe,Mexican,New Tiffany,Kansas,4415 Francis Lake Suite 216,(724) 430-1474,stoneltdcafe@gmail.com,No,80,9:00 AM - 5:00 PM,No,Yes,"Credit Card, Apple Pay",Yes,Yes,Yes,None,87,No
9000000777,Trujillo-Clark Bistro,Greek,Lewisville,Idaho,21065 Michelle Square,(797) 757-4455,trujillo-clarkbistro@gmail.com,No,80,8:00 AM - 4:00 PM,Yes,No,"Cash, Credit Card, Apple Pay",No,No,Yes,Instrumental,98,No
9000000778,"Allison, Wilkinson and Thompson Bistro",Greek,New John,Indiana,5002 Peter Burg Suite 043,(732) 758-3055,allisonwilkinsonandthompsonbistro@gmail.com,Yes,60,12:00 PM - 9:00 PM,Yes,Yes,Cash Only,No,Yes,No,Live,82,Yes
9000000779,Jones Group Bistro,Thai,Williamhaven,New Mexico,642 Moore Cape,(843) 872-2539,jonesgroupbistro@gmail.com,No,100,8:00 AM - 4:00 PM,Yes,No,"Cash, Credit Card",Yes,No,Yes,Instrumental,100,Yes
9000000780,"Hughes, Willis and Khan Diner",Japanese,Michaelview,Colorado,38309 Emily Meadow Apt. 104,(817) 300-7126,hugheswillisandkhandiner@gmail.com,Yes,20,10:00 AM - 10:00 PM,No,Yes,All Methods,Yes,Yes,No,None,97,No
9000000781,"Swanson, Schultz and Duncan Diner",Italian,Riveraville,Montana,2380 Christine Falls,(319) 512-9130,swansonschultzandduncandiner@gmail.com,No,100,12:00 PM - 9:00 PM,Yes,No,Cash Only,Yes,No,No,Jazz,98,Yes
9000000782,"Collins, Tucker and Mueller Grill",Chinese,Toddmouth,Hawaii,5617 Mccarthy Road,(629) 868-2722,collinstuckerandmuellergrill@gmail.com,No,60,1:00 PM - 10:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,No,Yes,None,97,No
9000000783,Morales-Vincent Bistro,Japanese,East Thomas,,10700 Amy Drives Apt. 272,(909) 895-9729,morales-vincentbistro@gmail.com,Yes,20,8:00 AM - 4:00 PM,No,Yes,Credit Card Only,No,No,Yes,Live,93,Yes
9000000784,Choi-Williams Grill,Greek,Rayport,New York,588 Timothy Port,(825) 766-4633,choi-williamsgrill@gmail.com,No,100,10:00 AM - 10:00 PM,Yes,No,"Credit Card, Google Pay",Yes,Yes,No,Instrumental,95,No
9000000785,"Wilson, Smith and Sexton Grill",Japanese,Shanefurt,Pennsylvania,446 Flores Green,(360) 245-7237,wilsonsmithandsextongrill@gmail.com,Yes,60,1:00 PM - 10:00 PM,No,Yes,"Google Pay, Cash",Yes,Yes,Yes,Live,84,No
9000000786,"Christian, Reese and Mcdaniel Bar",American,North Paulland,Arizona,060 Scott Inlet Apt. 733,(667) 866-5094,christianreeseandmcdanielbar@gmail.com,No,40,7:00 AM - 3:00 PM,Yes,No,"Cash, Credit Card",No,Yes,Yes,None,84,No
9000000787,Garcia Group Bar,Indian,New Johnfort,California,5941 Coleman Wells,(882) 221-9457,garciagroupbar@gmail.com,Yes,100,11:00 AM - 11:00 PM,Yes,Yes,All Methods,No,Yes,No,Jazz,99,Yes
9000000788,Lewis LLC Bar,Mexican,North Troychester,Hawaii,0083 Garcia Neck Suite 081,(941) 699-9546,lewisllcbar@gmail.com,No,20,7:00 AM - 3:00 PM,No,Yes,"Credit Card, Google Pay",No,Yes,Yes,Jazz,84,Yes
9000000789,Moore-Brown Diner,Greek,Paulview,Montana,6984 Mary Walks,(985) 524-2048,moore-browndiner@gmail.com,Yes,20,9:00 AM - 5:00 PM,No,No,"Cash, Credit Card",No,Yes,No,Instrumental,96,No
9000000790,"Williams, Finley and Gonzalez Diner",Chinese,Thomasberg,West Virginia,5006 Murray Oval,(322) 536-5265,williamsfinleyandgonzalezdiner@gmail.com,No,40,1:00 PM - 10:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,No,No,Instrumental,80,Yes
9000000791,Romero and Sons Cafe,Mexican,New Jamesfurt,Tennessee,18877 Love Burgs,(714) 302-3719,romeroandsonscafe@gmail.com,No,100,1:00 PM - 10:00 PM,No,No,All Methods,Yes,Yes,Yes,Jazz,92,No
9000000792,"Cummings, Wallace and Simon Diner",French,East Jason,Utah,117 Odonnell Plains,(728) 573-2198,cummingswallaceandsimondiner@gmail.com,No,60,10:00 AM - 10:00 PM,Yes,Yes,Cash Only,Yes,No,Yes,Live,84,No
9000000793,Porter PLC Bistro,Thai,Janetbury,Missouri,8113 Sanchez Brook,(574) 781-4018,porterplcbistro@gmail.com,Yes,40,10:00 AM - 10:00 PM,No,No,Cash Only,Yes,Yes,Yes,Pop,81,No
9000000794,Williams-Edwards Grill,Mexican,Fosterland,South Carolina,123 Bryan Shores,(225) 248-2015,williams-edwardsgrill@gmail.com,Yes,20,12:00 PM - 9:00 PM,Yes,No,"Credit Card, Apple Pay",Yes,Yes,Yes,Jazz,86,Yes
9000000795,Ramos Inc Diner,Vegan,Allisonshire,Hawaii,84218 Vasquez Forges,(243) 627-2670,ramosincdiner@gmail.com,No,80,9:00 AM - 5:00 PM,No,No,"Credit Card, Apple Pay",Yes,No,Yes,Live,88,Yes
9000000796,Hendricks-Wallace Grill,Thai,Williamsport,North Dakota,27826 Smith Trail Apt. 765,(654) 255-2374,hendricks-wallacegrill@gmail.com,No,40,9:00 AM - 5:00 PM,Yes,Yes,Credit Card Only,No,No,No,Pop,81,Yes
9000000797,Baldwin LLC Bar,American,West Jennifer,California,4651 Lopez Track Apt. 765,(312) 617-7237,baldwinllcbar@gmail.com,Yes,100,12:00 PM - 9:00 PM,No,No,"Cash, Credit Card",Yes,No,No,Pop,96,Yes
9000000798,Jones Ltd Diner,Chinese,Johnsonborough,Connecticut,19653 Morse Prairie,(359) 202-1730,jonesltddiner@gmail.com,Yes,100,1:00 PM - 10:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",Yes,Yes,No,Pop,94,No
9000000799,"Barton, Mitchell and Snyder Diner",Japanese,Port Walterfort,West Virginia,234 Sherry Spurs Apt. 401,(483) 296-6230,bartonmitchellandsnyderdiner@gmail.com,No,100,8:00 AM - 4:00 PM,No,Yes,Cash Only,No,Yes,No,None,86,No
9000000800,Jones-Garcia Kitchen,Vegan,East Paulton,Nebraska,04487 Alvarado Stream Suite 736,(742) 296-1633,jones-garciakitchen@gmail.com,Yes,20,8:00 AM - 4:00 PM,No,No,Credit Card Only,No,No,No,Live,91,No
9000000801,Clark-Adams Grill,Thai,Davisview,Oklahoma,96646 Rachel Skyway Apt. 507,(883) 616-5271,clark-adamsgrill@gmail.com,No,80,10:00 AM - 10:00 PM,No,Yes,"Google Pay, Cash",No,Yes,No,Live,86,No
9000000802,"Flores, Jones and Munoz Grill",Italian,Riverston,Colorado,17986 Richard Glens,(670) 706-5336,floresjonesandmunozgrill@gmail.com,Yes,20,11:00 AM - 11:00 PM,Yes,Yes,All Methods,No,Yes,Yes,Live,96,No
9000000803,"Maldonado, Owens and Middleton Diner",Greek,South Ellen,Connecticut,2871 Henderson Harbor,(691) 429-6458,maldonadoowensandmiddletondiner@gmail.com,Yes,20,12:00 PM - 9:00 PM,No,Yes,"Credit Card, Google Pay",Yes,No,Yes,Instrumental,95,Yes
9000000804,Randall Inc Bar,Vegan,Sharonborough,Oklahoma,3001 Snyder Drives Suite 477,(292) 655-4993,randallincbar@gmail.com,Yes,60,12:00 PM - 9:00 PM,No,Yes,"Credit Card, Google Pay",No,No,No,Jazz,89,Yes
9000000805,Bryan-Williams Bistro,Mexican,Kathleenstad,Idaho,52462 Brenda Way Apt. 274,(621) 314-9735,bryan-williamsbistro@gmail.com,No,100,7:00 AM - 3:00 PM,Yes,Yes,"Google Pay, Cash",Yes,No,Yes,Pop,92,No
9000000806,"Harding, Holmes and Brennan Diner",Thai,Amymouth,Virginia,85736 Willis Neck,(718) 738-4478,hardingholmesandbrennandiner@gmail.com,No,40,12:00 PM - 9:00 PM,No,No,"Credit Card, Google Pay",No,No,Yes,Jazz,93,Yes
9000000807,"Landry, Myers and Davies Kitchen",Greek,Colleenview,Mississippi,3838 Jenna Branch Suite 162,(486) 251-9258,landrymyersanddavieskitchen@gmail.com,Yes,100,10:00 AM - 10:00 PM,No,No,"Cash, Credit Card",No,No,Yes,Live,80,Yes
9000000808,Anderson-Vasquez Bar,Thai,Taylorland,New Jersey,661 Dustin Road Apt. 309,(288) 797-7552,anderson-vasquezbar@gmail.com,No,60,11:00 AM - 11:00 PM,No,Yes,"Credit Card, Google Pay",Yes,Yes,No,None,99,Yes
9000000809,Marks Group Grill,Japanese,Lake Edwardborough,California,5103 Gutierrez Underpass,(559) 240-5571,marksgroupgrill@gmail.com,Yes,80,7:00 AM - 3:00 PM,No,No,"Credit Card, Google Pay",Yes,Yes,Yes,None,81,No
9000000810,Clark-Reed Cafe,French,Anthonyborough,Tennessee,9835 Cynthia Fort Suite 510,(322) 373-4543,clark-reedcafe@gmail.com,Yes,80,10:00 AM - 10:00 PM,Yes,No,"Google Pay, Cash",Yes,No,No,Live,89,Yes
9000000811,Young PLC Kitchen,Chinese,Thomasside,South Carolina,048 Hamilton Lock,(316) 761-3671,youngplckitchen@gmail.com,Yes,20,8:00 AM - 4:00 PM,No,No,"Cash, Credit Card",Yes,No,Yes,None,95,Yes
9000000812,Parker and Sons Kitchen,Mexican,Lindastad,Oregon,3972 Alan Mews Suite 446,(330) 904-8891,parkerandsonskitchen@gmail.com,No,40,9:00 AM - 5:00 PM,No,Yes,"Google Pay, Cash",Yes,Yes,Yes,Pop,93,Yes
9000000813,Rice-Johnson Cafe,Chinese,East Danieltown,North Carolina,6518 Natasha Drive,(858) 482-2899,rice-johnsoncafe@gmail.com,Yes,100,7:00 AM - 3:00 PM,No,Yes,All Methods,No,No,No,Live,81,Yes
9000000814,Jones LLC Bistro,Japanese,Collinsshire,Pennsylvania,28288 Bradley Lane Suite 388,(372) 516-7223,jonesllcbistro@gmail.com,No,80,10:00 AM - 10:00 PM,No,No,"Credit Card, Apple Pay",Yes,No,Yes,None,82,Yes
9000000815,"Cruz, Carson and Vasquez Bar",Indian,Lake Kimberlyfurt,Arizona,935 Leonard Centers Apt. 567,(250) 629-4894,cruzcarsonandvasquezbar@gmail.com,No,80,7:00 AM - 3:00 PM,No,No,Credit Card Only,Yes,No,No,Live,82,No
9000000816,Taylor-Franklin Kitchen,Mexican,New Johnchester,Delaware,65234 Michele Village,(983) 853-3271,taylor-franklinkitchen@gmail.com,No,80,11:00 AM - 11:00 PM,Yes,Yes,All Methods,Yes,No,Yes,Pop,84,No
9000000817,Ellis-Love Cafe,Thai,Ryanville,Oklahoma,8714 Gutierrez Wall,(822) 690-1233,ellis-lovecafe@gmail.com,Yes,100,1:00 PM - 10:00 PM,No,No,Credit Card Only,No,No,Yes,None,82,No
9000000818,Smith Group Cafe,Japanese,East Abigailfort,Ohio,5788 Maria Station Suite 341,(923) 267-7759,smithgroupcafe@gmail.com,Yes,20,11:00 AM - 11:00 PM,Yes,No,Cash Only,No,Yes,Yes,Instrumental,81,Yes
9000000819,Roberson-Nichols Kitchen,Vegan,Rodneyfort,Arizona,0814 Cowan Lights,(737) 844-6042,roberson-nicholskitchen@gmail.com,No,40,12:00 PM - 9:00 PM,Yes,Yes,All Methods,No,No,Yes,None,86,Yes
9000000820,Taylor-Hart Bistro,French,New Melissa,Hawaii,5305 Hamilton Walk Apt. 245,(526) 280-5828,taylor-hartbistro@gmail.com,No,40,1:00 PM - 10:00 PM,Yes,Yes,All Methods,No,Yes,No,Jazz,91,Yes
9000000821,Stewart Inc Kitchen,American,New Jasonport,Tennessee,99868 Warren Mews Suite 573,(291) 423-4937,stewartinckitchen@gmail.com,Yes,100,1:00 PM - 10:00 PM,No,Yes,"Google Pay, Cash",No,Yes,Yes,Live,93,No
9000000822,"Hill, Dickson and Wood Bar",American,West Amandaview,Hawaii,1408 Christina Gateway,(936) 367-3325,hilldicksonandwoodbar@gmail.com,No,40,1:00 PM - 10:00 PM,No,Yes,"Cash, Credit Card",Yes,No,Yes,Instrumental,100,No
9000000823,Hughes-Jackson Bar,Italian,North Courtneytown,Wyoming,0805 Joseph Estates Suite 451,(902) 985-4066,hughes-jacksonbar@gmail.com,No,40,12:00 PM - 9:00 PM,No,Yes,All Methods,No,Yes,Yes,Pop,93,No
9000000824,Jones-Davis Kitchen,Vegan,West Jonathanside,Hawaii,8096 Wells Mills,(462) 735-2451,jones-daviskitchen@gmail.com,Yes,40,10:00 AM - 10:00 PM,No,No,Cash Only,No,Yes,Yes,Instrumental,84,No
9000000825,Thompson-Nichols Cafe,Japanese,Martinezmouth,Montana,977 Wright Greens Apt. 333,(910) 353-1412,thompson-nicholscafe@gmail.com,No,80,1:00 PM - 10:00 PM,Yes,Yes,Credit Card Only,No,No,No,Jazz,93,Yes
9000000826,Frank-Ruiz Bistro,French,Port Courtney,Minnesota,6360 Mitchell Land Suite 470,(430) 400-6557,frank-ruizbistro@gmail.com,No,60,11:00 AM - 11:00 PM,Yes,No,"Cash, Credit Card",Yes,No,No,Pop,98,No
9000000827,Downs-Wilson Cafe,Thai,Nguyenland,Vermont,747 Johnson Squares Apt. 057,(425) 260-3241,downs-wilsoncafe@gmail.com,Yes,80,9:00 AM - 5:00 PM,Yes,No,Cash Only,No,No,No,Live,85,No
9000000828,Wells-Gibson Diner,Indian,Lake Justin,Maine,2865 David Camp Suite 099,(859) 300-2734,wells-gibsondiner@gmail.com,Yes,20,9:00 AM - 5:00 PM,No,No,"Cash, Credit Card",Yes,Yes,Yes,Live,100,Yes
9000000829,Mata Group Diner,Indian,Patriciashire,Nebraska,25305 Tiffany Points,(827) 845-2555,matagroupdiner@gmail.com,No,80,9:00 AM - 5:00 PM,No,No,"Credit Card, Google Pay",Yes,Yes,No,Pop,89,Yes
9000000830,Parsons Ltd Bar,Chinese,North Maria,Rhode Island,937 Harrington Station Apt. 818,(859) 401-7977,parsonsltdbar@gmail.com,Yes,100,1:00 PM - 10:00 PM,No,Yes,"Cash, Credit Card",No,Yes,Yes,Pop,97,No
9000000831,Smith-Clayton Cafe,Japanese,Schroedertown,South Carolina,618 Laurie Cove Apt. 387,(262) 427-9501,smith-claytoncafe@gmail.com,Yes,80,12:00 PM - 9:00 PM,Yes,Yes,"Google Pay, Cash",Yes,Yes,No,Instrumental,82,Yes
9000000832,Jenkins Group Grill,Vegan,Port Brandon,South Dakota,71369 Reed Viaduct Suite 989,(634) 324-4109,jenkinsgroupgrill@gmail.com,No,40,7:00 AM - 3:00 PM,Yes,Yes,"Credit Card, Apple Pay",Yes,No,Yes,Jazz,88,No
9000000833,Bautista LLC Cafe,American,Sanderschester,Nebraska,19243 Amber Corners Suite 442,(277) 955-5234,bautistallccafe@gmail.com,Yes,100,1:00 PM - 10:00 PM,No,Yes,"Google Pay, Cash",Yes,Yes,No,Instrumental,84,No
9000000834,"Nelson, Bennett and Roy Bar",Indian,Lake Danny,Idaho,625 Derrick Highway,(667) 953-4248,nelsonbennettandroybar@gmail.com,Yes,80,12:00 PM - 9:00 PM,No,No,"Credit Card, Google Pay",No,Yes,No,Pop,84,Yes
9000000835,Chambers-Jackson Kitchen,French,Bensonland,Louisiana,4781 Matthew Gardens,(240) 571-7301,chambers-jacksonkitchen@gmail.com,Yes,60,1:00 PM - 10:00 PM,Yes,Yes,All Methods,Yes,Yes,No,Live,99,Yes
9000000836,Singleton Group Kitchen,Chinese,Nicholasstad,Iowa,340 Cruz Stravenue Suite 332,(570) 234-9845,singletongroupkitchen@gmail.com,Yes,80,12:00 PM - 9:00 PM,No,No,"Cash, Credit Card",No,Yes,No,None,90,No
9000000837,Jackson-Gonzalez Diner,Thai,Randallfurt,Alabama,6696 Cunningham Cape,(465) 313-3539,jackson-gonzalezdiner@gmail.com,No,80,8:00 AM - 4:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,No,Yes,Live,99,No
9000000838,Jones-Francis Cafe,Thai,Kellifort,Delaware,8880 Michael Springs Apt. 657,(951) 959-1679,jones-franciscafe@gmail.com,Yes,20,10:00 AM - 10:00 PM,No,Yes,Cash Only,Yes,Yes,No,Live,100,Yes
9000000839,"Peters, Hernandez and Rowland Bistro",Indian,West Michael,Louisiana,171 David Light Suite 728,(866) 937-6408,petershernandezandrowlandbistro@gmail.com,Yes,40,1:00 PM - 10:00 PM,Yes,Yes,"Credit Card, Apple Pay",Yes,Yes,No,Live,85,Yes
9000000840,"Stafford, Lucas and Anderson Bistro",American,Petersonshire,Indiana,72659 Moses Extensions,(457) 461-2584,staffordlucasandandersonbistro@gmail.com,Yes,40,1:00 PM - 10:00 PM,No,No,Credit Card Only,No,Yes,No,Pop,87,No
9000000841,Nichols-Avery Bistro,Greek,New Shellyfurt,West Virginia,322 Johnson Fords,(246) 864-7760,nichols-averybistro@gmail.com,No,40,9:00 AM - 5:00 PM,Yes,No,"Credit Card, Apple Pay",No,No,No,Jazz,94,No
9000000842,"Brown, Carter and Harris Cafe",Greek,New James,Washington,62751 Jimmy Ford,(237) 312-1058,browncarterandharriscafe@gmail.com,Yes,20,8:00 AM - 4:00 PM,No,No,"Credit Card, Apple Pay",No,No,No,Instrumental,99,No
9000000843,Cook Ltd Bar,Japanese,Websterstad,,022 Travis Via Apt. 651,(958) 935-7226,cookltdbar@gmail.com,Yes,20,9:00 AM - 5:00 PM,No,Yes,"Google Pay, Cash",Yes,Yes,Yes,Pop,82,Yes
9000000844,Clarke LLC Bar,Greek,Mcdonaldmouth,Georgia,59684 Linda Courts Apt. 698,(827) 364-3714,clarkellcbar@gmail.com,Yes,100,7:00 AM - 3:00 PM,Yes,Yes,Credit Card Only,Yes,Yes,Yes,Pop,96,Yes
9000000845,Lane PLC Bar,Thai,Castilloside,Louisiana,7800 Mitchell Summit Apt. 112,(523) 790-6883,laneplcbar@gmail.com,No,60,12:00 PM - 9:00 PM,Yes,Yes,"Credit Card, Apple Pay",Yes,No,No,Pop,83,Yes
9000000846,"Clark, Baird and Gray Kitchen",American,Port Hannahburgh,California,2781 Summers Islands,(752) 483-7623,clarkbairdandgraykitchen@gmail.com,No,20,7:00 AM - 3:00 PM,No,Yes,"Credit Card, Apple Pay",No,Yes,No,None,88,Yes
9000000847,Le-Brown Diner,Vegan,Martinezland,Michigan,6083 Patricia Shores Apt. 958,(819) 990-9795,le-browndiner@gmail.com,Yes,60,11:00 AM - 11:00 PM,Yes,No,Credit Card Only,No,Yes,No,Instrumental,100,No
9000000848,Clark Inc Diner,Thai,New Brenda,Mississippi,093 Hansen Union,(787) 731-6645,clarkincdiner@gmail.com,Yes,100,9:00 AM - 5:00 PM,No,Yes,"Credit Card, Google Pay",Yes,Yes,No,None,95,No
9000000849,Li-Stone Bar,Vegan,Chelseaburgh,Nebraska,503 Mccarthy Knolls Suite 995,(874) 710-5796,li-stonebar@gmail.com,No,100,12:00 PM - 9:00 PM,Yes,No,"Credit Card, Google Pay",Yes,No,No,Jazz,89,No
9000000850,Mills Inc Bistro,Italian,Jamesburgh,Illinois,837 Charles Shoal,(870) 479-5297,millsincbistro@gmail.com,No,100,11:00 AM - 11:00 PM,Yes,Yes,Cash Only,Yes,No,Yes,Instrumental,85,No
9000000851,Wright-Jones Bistro,Indian,North Josephshire,Alaska,345 Donald Creek Apt. 968,(284) 858-2583,wright-jonesbistro@gmail.com,No,100,8:00 AM - 4:00 PM,No,No,"Credit Card, Google Pay",Yes,No,Yes,Pop,96,Yes
9000000852,"Ortiz, Orozco and Roberts Bar",French,Port Susanhaven,Colorado,40712 Hampton Center,(297) 622-3805,ortizorozcoandrobertsbar@gmail.com,Yes,20,12:00 PM - 9:00 PM,No,No,"Cash, Credit Card, Apple Pay",No,No,Yes,Live,96,Yes
9000000853,Decker-Williams Diner,Greek,Sarahmouth,Kansas,1087 Eric Rapids,(518) 675-8566,decker-williamsdiner@gmail.com,Yes,100,12:00 PM - 9:00 PM,No,No,"Cash, Credit Card",No,Yes,Yes,Instrumental,94,Yes
9000000854,Elliott Ltd Bistro,Indian,North Thomas,Rhode Island,0363 Amy Points Apt. 309,(662) 449-1215,elliottltdbistro@gmail.com,Yes,60,11:00 AM - 11:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,Yes,Yes,Pop,93,No
9000000855,"Lopez, Pierce and Cooper Diner",Mexican,West Morganchester,Delaware,2347 Michael Villages Suite 529,(357) 904-4571,lopezpierceandcooperdiner@gmail.com,Yes,100,12:00 PM - 9:00 PM,Yes,No,"Cash, Credit Card",No,Yes,No,Pop,91,No
9000000856,Charles-Chang Cafe,Greek,North Amyshire,New Jersey,51501 Harvey Parkway,(479) 746-7359,charles-changcafe@gmail.com,Yes,40,9:00 AM - 5:00 PM,No,No,"Cash, Credit Card, Apple Pay",No,No,Yes,Jazz,94,No
9000000857,Giles Inc Bistro,Indian,North Seanmouth,Georgia,6882 Foster Dam Suite 963,(434) 404-5827,gilesincbistro@gmail.com,No,100,8:00 AM - 4:00 PM,No,No,"Credit Card, Google Pay",Yes,Yes,No,Instrumental,85,No
9000000858,Fernandez Ltd Grill,Greek,North Robinland,Vermont,20494 Dan Course Apt. 100,(780) 557-6940,fernandezltdgrill@gmail.com,Yes,100,10:00 AM - 10:00 PM,No,Yes,"Credit Card, Google Pay",No,Yes,Yes,Pop,80,No
9000000859,Cohen-Evans Cafe,Chinese,East Timothy,Texas,9751 Stanton Locks,(232) 791-5040,cohen-evanscafe@gmail.com,No,40,10:00 AM - 10:00 PM,Yes,No,"Credit Card, Google Pay",No,Yes,No,Pop,91,No
9000000860,Clark-Harris Bar,Mexican,Ryanfort,Michigan,353 Bonnie Harbor,(614) 425-6064,clark-harrisbar@gmail.com,No,80,1:00 PM - 10:00 PM,No,Yes,"Credit Card, Apple Pay",No,No,No,None,94,No
9000000861,Knight PLC Bistro,Vegan,West Danaborough,Alaska,400 Scott Key Suite 226,(857) 266-8727,knightplcbistro@gmail.com,No,100,7:00 AM - 3:00 PM,Yes,Yes,All Methods,Yes,No,No,Live,95,No
9000000862,Mccormick-Howard Bistro,Greek,South Johnfort,Illinois,180 Rivera Circles,(780) 560-6827,mccormick-howardbistro@gmail.com,Yes,60,8:00 AM - 4:00 PM,Yes,Yes,"Credit Card, Apple Pay",No,No,No,None,94,No
9000000863,Wilkerson-Wagner Diner,Chinese,Zamoraberg,Alaska,79885 Mary Centers Apt. 826,(896) 851-2318,wilkerson-wagnerdiner@gmail.com,No,100,12:00 PM - 9:00 PM,Yes,No,"Google Pay, Cash",Yes,No,Yes,Instrumental,85,No
9000000864,"Aguilar, Young and Stewart Bar",Italian,Griffithville,Alabama,76987 Angela Haven Apt. 733,(699) 896-6007,aguilaryoungandstewartbar@gmail.com,Yes,100,11:00 AM - 11:00 PM,No,No,"Cash, Credit Card, Apple Pay",No,Yes,No,Live,82,No
9000000865,Wilson-Murphy Bistro,Vegan,Reedburgh,Illinois,5111 Sullivan Roads Apt. 640,(641) 236-7160,wilson-murphybistro@gmail.com,Yes,40,11:00 AM - 11:00 PM,No,No,"Google Pay, Cash",No,Yes,No,Instrumental,98,Yes
9000000866,Dickerson-Banks Cafe,Mexican,Davidburgh,North Carolina,09627 Douglas Station,(399) 230-9735,dickerson-bankscafe@gmail.com,Yes,100,1:00 PM - 10:00 PM,Yes,No,"Credit Card, Google Pay",No,No,Yes,None,100,Yes
